username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
Cheddar,cheddar,2017-05-04 03:00,37,86,". @ARKInvest 's Tasha Keeney: "We think that $ TSLA could launch an autonomous taxi network in the next two years." #CheddarLIVE pic.twitter.com/CSJbwkZHH1",,@ARKInvest,#CheddarLIVE,"859882987667701760",https://twitter.com/cheddar/status/859882987667701760
zerohedge,zerohedge,2017-05-04 02:42,22,43,"TSLA customer deposits pic.twitter.com/HtELJkaLyx",,,,"859878342476124161",https://twitter.com/zerohedge/status/859878342476124161
Charley Grant,CGrantWSJ,2017-05-04 02:31,46,87,"$ TSLA FactSet adj. EPS consensus for 2018 down to 88 cents. Was at $1.59 on December 30. Was at $6.51 (!) On 5/31/2016",,,,"859875529654251520",https://twitter.com/CGrantWSJ/status/859875529654251520
zerohedge,zerohedge,2017-05-04 02:26,27,54,"TSLA accounts payable and accrued liabiltiies pic.twitter.com/WFIbIJ0ZLc",,,,"859874430507470848",https://twitter.com/zerohedge/status/859874430507470848
CNET,CNET,2017-05-04 02:21,9,19,". @Tesla doubles revenue in Q1 ahead of Model 3 release http:// cnet.co/2qt0mEt $ TSLA pic.twitter.com/cPrid0HSzK",,@Tesla,,"859872951247802368",https://twitter.com/CNET/status/859872951247802368
zerohedge,zerohedge,2017-05-04 02:07,13,23,"TSLA : "we will be ramping Model 3 production so quickly even a couple-week shift in timing can have a meaningful impact on total deliveries"",,,,"859869558357798918",https://twitter.com/zerohedge/status/859869558357798918
Electrek.Co,ElectrekCo,2017-05-04 01:40,19,63,"Tesla ( TSLA ) announces Q1 2017 earnings: record revenue of $2.7 billion, miss on earnings https:// electrek.co/2017/05/03/tes la-tsla-q1-2017-earnings/ …",,,,"859862731276656641",https://twitter.com/ElectrekCo/status/859862731276656641
Sven Henrich,NorthmanTrader,2017-05-04 01:38,27,67,"$ TSLA : We make cars, not money. https:// twitter.com/CNBC/status/85 9862056778039299 …",,,,"859862191037710336",https://twitter.com/NorthmanTrader/status/859862191037710336
CNBC Now,CNBCnow,2017-05-04 01:37,39,20,"EARNINGS: Tesla Q1 Loss ($1.33) vs. ($0.81) Est.; Q1 Revs. $2.70B vs. $2.62B Est. • $ TSLA http:// cnb.cx/2pIMYLT pic.twitter.com/fE7vEH6IFn",,,,"859862056769662982",https://twitter.com/CNBCnow/status/859862056769662982
Business Insider,businessinsider,2017-05-03 23:22,51,97,"MUNSTER: 'Tesla is not a car company. It's an operating system for sustainable energy' $ TSLA http:// read.bi/2p90e9o pic.twitter.com/Ud5ejBo7eX",,,,"859828064242499584",https://twitter.com/businessinsider/status/859828064242499584
Jesse Colombo,TheBubbleBubble,2017-05-03 22:45,4,9,"U.S. Auto Boom Seems to Be History, Just as Trump Counted on Jobs: https://www. nytimes.com/2017/05/02/bus iness/auto-sales-decline.html … Yes, that's a "Bubblecovery." $ F $ TSLA $ GM pic.twitter.com/5zgCZ1otq4",,,,"859818790443528192",https://twitter.com/TheBubbleBubble/status/859818790443528192
TSLA Lacrosse,TSLA_Lacrosse,2017-05-03 21:48,7,11,"1st rd: (5) Farragut vs. (12) Murf. ​(6) West Knox vs. (10) Cookeville (7) St. George's vs. (11) Lausanne (8) USN vs. (9) Signal Mountain",,,,"859804376277405703",https://twitter.com/TSLA_Lacrosse/status/859804376277405703
TheStreet,TheStreet,2017-05-03 21:47,11,10,"Folks shorting Tesla have lost $3.7 billion this year http:// trib.al/t1MqM4l $ TSLA",,,,"859804085452775429",https://twitter.com/TheStreet/status/859804085452775429
StockTwits,StockTwits,2017-05-03 20:28,27,29,"Here's who reports earnings today at 4 PM ET • $ FB • $ TSLA • $ FIT • $ AIG • $ RIG • $ NXPI • $ DDD • $ DATA • $ MET https:// stocktwits.com/eWhispers/mess age/81907384?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam …",,,,"859784223774957568",https://twitter.com/StockTwits/status/859784223774957568
Earnings Whispers,eWhispers,2017-05-03 19:40,16,16,"PM #earnings $ FB $ TSLA $ SQ $ FIT $ CRUS $ DDD $ AIG $ RIG $ ETE $ QRVO $ DATA $ BEAT $ TTMI $ CTL $ STMP $ KHC $ AUY $ NXPI $ EXTR http:// eps.sh/cal pic.twitter.com/HERYedgmVh",,,#earnings,"859772114722803712",https://twitter.com/eWhispers/status/859772114722803712
Jesse Colombo,TheBubbleBubble,2017-05-03 19:37,17,32,"Einhorn Says Tesla Investors `Hypnotized' in Dot-Com-Like Bubble: https://www. bloomberg.com/news/articles/ 2017-05-03/einhorn-says-tesla-investors-hypnotized-in-dot-com-like-bubble … $ TSLA $ GM $ F pic.twitter.com/uivalN22qT",,,,"859771440383627264",https://twitter.com/TheBubbleBubble/status/859771440383627264
FOX Business,FoxBusiness,2017-05-03 19:00,16,21,"Is Tesla giving up on solar? SolarCity's door-to-door sales division abruptly shuttered $ TSLA http:// fxn.ws/2pHCEDG",,,,"859761972581191683",https://twitter.com/FoxBusiness/status/859761972581191683
Mark B. Spiegel,markbspiegel,2017-05-03 18:58,1,21,"I was supposed to talk $ TSLA on "Fast Money" tonight but just got bumped... Damn, I was hoping to present those guys with some actual FACTS!",,,,"859761462495129604",https://twitter.com/markbspiegel/status/859761462495129604
FOX Business,FoxBusiness,2017-05-03 18:25,13,17,"#StockAlert - Stocks to watch today on #WallStreet $ ETSY $ TSLA http:// fxn.ws/2pwsndj pic.twitter.com/RblAom8bso",,,#StockAlert #WallStreet,"859753175623933952",https://twitter.com/FoxBusiness/status/859753175623933952
Carl Quintanilla,carlquintanilla,2017-05-03 17:44,17,50,"Short sellers "have lost $3.7b, far more than has been lost shorting any other US stock .." $ TSLA https:// twitter.com/ReutersBiz/sta tus/859517945919270912 …",,,,"859742860345835520",https://twitter.com/carlquintanilla/status/859742860345835520
Yahoo Finance,YahooFinance,2017-05-03 10:01,12,13,"Tesla is most painful stock for short sellers in 2017 https:// yhoo.it/2pCELql $ TSLA pic.twitter.com/YhHEWVZvth",,,,"859626323639238656",https://twitter.com/YahooFinance/status/859626323639238656
EVANNEX for Tesla,evannex_com,2017-05-03 02:37,10,23,"#Tesla stock has been absolutely punishing short sellers, read here: http:// ow.ly/NAOy30bnkbG $ TSLA #TeslaMotors #ElectricVehicle #ElonMusk",,,#Tesla #TeslaMotors #ElectricVehicle #ElonMusk,"859514751537344513",https://twitter.com/evannex_com/status/859514751537344513
Jesse Colombo,TheBubbleBubble,2017-05-03 00:25,34,25,"Auto Sales Puke Again: Year-Over-Year Totals: GM -6%, Ford -7.2%, Toyota -4.4%, Fiat-Chrysler -7.0%: https:// mishtalk.com/2017/05/02/aut o-sales-puke-again/ … $ F $ TSLA $ GM pic.twitter.com/yg50WJmVvN",,,,"859481478052413440",https://twitter.com/TheBubbleBubble/status/859481478052413440
Electrek.Co,ElectrekCo,2017-05-02 22:36,23,72,"Tesla $ TSLA closes equity sale of 38,000 residential solar installations from SolarCity https:// electrek.co/2017/05/02/tes la-sells-equity-38000-residential-solar-installations-solarcity/ … pic.twitter.com/qXUsPanKvb",,,,"859453978102378496",https://twitter.com/ElectrekCo/status/859453978102378496
Business Insider,businessinsider,2017-05-02 19:30,15,22,"Tesla's about to face investors at one of the most surreal points in its history $ TSLA http:// read.bi/2oTFyGg pic.twitter.com/ybNDi4iYZ8",,,,"859407211231096832",https://twitter.com/businessinsider/status/859407211231096832
Demilly // Torie👅,ForeveLovatic,2017-05-02 08:57,2,14,"Sigh. I miss everything about these pictures. I miss Lilly & I miss my TSLA fam. Can't wait to meet you again Lilly! pic.twitter.com/C9HsyWreKg",,,,"859248051285762049",https://twitter.com/ForeveLovatic/status/859248051285762049
Demilly // Torie👅,ForeveLovatic,2017-05-02 03:17,4,8,"But hey, @Lillyspinkbra @omqfran & @nayelivegaa_ are going! Pls hug them tight for us! The rest of TSLA misses them!",,@Lillyspinkbra @omqfran @nayelivegaa_,,"859162279169765376",https://twitter.com/ForeveLovatic/status/859162279169765376
CNBC's Fast Money,CNBCFastMoney,2017-05-02 02:31,28,38,"$ AAPL , $ GOOGL , $ AMZN , $ FB and $ TSLA are the Fab Five stocks with a combined market cap of over $2 trillion pic.twitter.com/4TvLUsGdxm",,,,"859150768288485379",https://twitter.com/CNBCFastMoney/status/859150768288485379
Model 3 Owners Club,Model3Owners,2017-05-01 21:02,5,42,"$ TSLA on a tear today.. $323.78 as of now",,,,"859067937189220352",https://twitter.com/Model3Owners/status/859067937189220352
OptionsGod,WeeklyOptTrader,2017-05-01 20:54,3,13,"$ TSLA has been atm for us last few weeks pic.twitter.com/4837fm9nAE",,,,"859066114994720770",https://twitter.com/WeeklyOptTrader/status/859066114994720770
Electrek.Co,ElectrekCo,2017-05-01 20:49,18,61,"Tesla ( TSLA ) is about to publish its financial results for first quarter 2017 – here’s what to expect https:// electrek.co/2017/05/01/tes la-tsla-financial-results-q1-quarter-2017/ … pic.twitter.com/tti6Sju37a",,,,"859064847258054656",https://twitter.com/ElectrekCo/status/859064847258054656
Options Action,OptionsAction,2017-05-01 20:43,13,18,"Tesla’s up more than 50% this year – but is it time to hit the brakes? How @RiskReversal is trading $ TSLA pic.twitter.com/mCwzR6IgCj",,@RiskReversal,,"859063159520452610",https://twitter.com/OptionsAction/status/859063159520452610
Option Millionaires,OMillionaires,2017-05-01 20:09,6,17,"Keep trying to value $ TSLA like its’ $ F or $ GM .. just like folks tried to value $ NFLX like $ BBI (gave $ NFLX $1 PT) ..enjoy #disruptors",,,#disruptors,"859054780852969472",https://twitter.com/OMillionaires/status/859054780852969472
ISO 14001,eriz35,2017-05-01 19:21,5,18,"Oh yes, I forgot. Add a few hundred million to $ TSLA market cap every time SpaceX doesn't explode during a $60 million mission",,,,"859042553370472453",https://twitter.com/eriz35/status/859042553370472453
StockTwits,StockTwits,2017-05-01 16:38,13,16,"If you're just waking up, here's a live video of a SpaceX rocket about to launch into space (press play): https:// stocktwits.com/chrisFoxx/mess age/81618883?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam … $ TSLA",,,,"859001638442459136",https://twitter.com/StockTwits/status/859001638442459136
StockTwits,StockTwits,2017-05-01 14:59,80,84,"EARNINGS THIS WEEK Mon - $ AMD Tue - $ AAPL $ SHOP $ GILD $ PFE $ TWLO Wed - $ FB $ TSLA $ AIG Thu - $ ATVI Fri - $ CTSH https:// stocktwits.com/eWhispers/mess age/81567095?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam … pic.twitter.com/z3V7ANBeMN",,,,"858976621046505472",https://twitter.com/StockTwits/status/858976621046505472
Justin Pulitzer,JustinPulitzer,2017-05-01 06:07,25,60,"Weekend Review VIDEO 4/30 $ VIX $ TLT $ GLD $ SPY $ IWM $ QQQ $ AAPL $ AMZN $ FB $ NFLX $ GOOG $ SBUX $ TSLA $ BIDU $ CAT $ BA $ PCLN http:// youtu.be/4TZC_kFUyHc",,,,"858842882924584960",https://twitter.com/JustinPulitzer/status/858842882924584960
Joe Kunkle,OptionsHawk,2017-05-01 03:31,18,16,"Available: Earnings Previews/Trades for the week $ AAPL , $ FB , $ COH , $ TSLA , $ ATVI http://www. optionshawk.com/earnings-snaps hots/ …",,,,"858803475928539136",https://twitter.com/OptionsHawk/status/858803475928539136
Demilly // Torie👅,ForeveLovatic,2017-05-01 03:17,3,8,"everytime TSLA listens to Three Little Birds by Bob Marley we have a mental breakdown. thx @IISuperwomanII",,@IISuperwomanII,,"858799958954090496",https://twitter.com/ForeveLovatic/status/858799958954090496
EVANNEX for Tesla,evannex_com,2017-05-01 02:02,9,21,"#Tesla is adjusting its Supercharger approach to accommodate city owners, here's how: http:// ow.ly/QCyl30bjavk $ TSLA #TeslaMotors #ElonMusk",,,#Tesla #TeslaMotors #ElonMusk,"858781159324610562",https://twitter.com/evannex_com/status/858781159324610562
Anthony Ohayon,AnthonyOhayon,2017-05-01 00:26,5,20,"Mark my words... $ TSLA $455 by Jan 2018 $ FB $185 by Jan 2018 $ AMZN $1200 by Jan 2018 Can't wait to see these long calls go 100s of % up...",,,,"858757027644014593",https://twitter.com/AnthonyOhayon/status/858757027644014593
Dan Lyons,realdanlyons,2017-04-30 23:44,3,14,". @markbspiegel More good news for Teslarians. Co. brave delay & get it right. Expect TSLA to pop tomorrow. http://www. businessinsider.com/tesla-solar-ro of-solar-city-features-2017-4 …",,@markbspiegel,,"858746367262556160",https://twitter.com/realdanlyons/status/858746367262556160
Investors Hangout,InvestorHangout,2017-04-30 11:10,182,18,"Hot Stocks $ AAPL $ AMZN $ TWTR $ FB $ NFLX $ DIS $ SIRI $ FNMA $ INTC $ JPM $ CHK $ CMCSA $ GOOG $ PFE $ XOM $ TSLA $ CDII $ PUPS https:// investorshangout.com / pic.twitter.com/UFHBrqMQOr",,,,"858556642367082497",https://twitter.com/InvestorHangout/status/858556642367082497
Ryan Mallory,SharePlanner,2017-04-30 05:44,9,10,"Get free access to my trading resources library #stocks #trading $ AAPL $ NFLX $ TSLA $ GOOGL http:// bit.ly/2mrXuDb pic.twitter.com/iaMYcTM1Gg",,,#stocks #trading,"858474493131489280",https://twitter.com/SharePlanner/status/858474493131489280
Cheddar,cheddar,2017-04-30 05:00,16,28,". @ElonMusk is building a network of tunnels that will let cars bypass traffic at up to 124 mph. #CheddarLIVE $ TSLA pic.twitter.com/EFbnmYCG8P",,@ElonMusk,#CheddarLIVE,"858463414569418752",https://twitter.com/cheddar/status/858463414569418752
Dirk Harbecke,lithiumforum,2017-04-29 21:09,4,11,"Elon Musk never rests: 4 new $ TSLA gigafactory globally, news on electric truck... Demand for #Lithium further up! https:// twitter.com/RockTechLithiu m/status/858048588898869248 …",,,#Lithium,"858344923409649664",https://twitter.com/lithiumforum/status/858344923409649664
Johns Charts,johnscharts,2017-04-29 17:17,5,22,"$ TSLA monthly massive base going into earnings next week pic.twitter.com/DxnNTXjLqj",,,,"858286634927874049",https://twitter.com/johnscharts/status/858286634927874049
Real Vision,realvision,2017-04-29 03:24,15,35,". @markbspiegel pulls no punches as he goes beyond the hype to pick apart $ TSLA . Great interview by @TommyThornton : http:// rvtv.io/2pEn2BS pic.twitter.com/A5LPeT7uBd",,@markbspiegel @TommyThornton,,"858077110057000962",https://twitter.com/realvision/status/858077110057000962
Laws of Hype,LawsofHype,2017-04-29 03:16,8,18,"Law of Hype #27: Let the sheeps' imaginations run wild. http://www. lawsofhype.com/the-laws/law-2 6-let-their-imaginations-run-wild … $ TSLA : "a truck that can be driven like a sports car" pic.twitter.com/ZzQNT3rtKP",,,#27,"858074877613535232",https://twitter.com/LawsofHype/status/858074877613535232
Options Action,OptionsAction,2017-04-29 03:10,6,13,"This $ TSLA trade from @RiskReversal may give you some bearish protection: pic.twitter.com/tb9DTt9Gra",,@RiskReversal,,"858073562061697024",https://twitter.com/OptionsAction/status/858073562061697024
EVANNEX for Tesla,evannex_com,2017-04-29 02:39,7,20,"A first look inside the #TeslaModel3 interior, view here: http:// ow.ly/v20S30bhc80 $ TSLA #TeslaMotors #Tesla #ElectricVehicle #ElonMusk",,,#TeslaModel3 #TeslaMotors #Tesla #ElectricVehicle #ElonMusk,"858065655714787329",https://twitter.com/evannex_com/status/858065655714787329
Option_Sniper,option_snipper,2017-04-29 01:37,2,21,"$ tsla very strong into close. highest closing EVER. next week is gonna be interesting. have a great weekend everyone!",,,,"858049972473917444",https://twitter.com/option_snipper/status/858049972473917444
Option Millionaires,OMillionaires,2017-04-29 00:18,2,12,"$ TSLA new all-time high - let the stock do the talking",,,,"858030236507701249",https://twitter.com/OMillionaires/status/858030236507701249
Rolfe Winkler,RolfeWinkler,2017-04-28 23:57,17,31,". @elonmusk says he'll announce "probably 4" more gigafactory locations globally this year. #TSLA",,@elonmusk,#TSLA,"858024902837899265",https://twitter.com/RolfeWinkler/status/858024902837899265
CtheLightTrading,canuck2usa,2017-04-28 23:21,3,16,"$ TSLA not exactly weak",,,,"858015882521575428",https://twitter.com/canuck2usa/status/858015882521575428
François Chollet,fchollet,2017-04-28 22:56,2,21,"I made $$ investing in TSLA when it was at $30. These are businesses, not sci-fi fantasies.",,,,"858009628306571264",https://twitter.com/fchollet/status/858009628306571264
JE$US,WallStJesus,2017-04-28 19:30,4,10,"$ TSLA SEPTEMBER BULL SWEEPERS DETECTED",,,,"857957653774991361",https://twitter.com/WallStJesus/status/857957653774991361
EVANNEX for Tesla,evannex_com,2017-04-28 16:58,6,9,"New video and new spy shot of a white #TeslaModel3 spotted, watch here: http:// ow.ly/S5BV30bfU5P $ TSLA #Tesla #TeslaMotors #ElectricVehicle",,,#TeslaModel3 #Tesla #TeslaMotors #ElectricVehicle,"857919356717727744",https://twitter.com/evannex_com/status/857919356717727744
Joe Lowry,globallithium,2017-04-28 07:57,9,12,"Step by step @NanoOne_NNO is positioning the company to leverage a wide variety of uses for their technology in #lithium batteries. $ TSLA pic.twitter.com/Zlhtkkf9ID",,@NanoOne_NNO,#lithium,"857783401780314112",https://twitter.com/globallithium/status/857783401780314112
Johns Charts,johnscharts,2017-04-28 05:12,9,24,"$ TSLA massive base going into earnings next week pic.twitter.com/uxvOwJzFjU",,,,"857741774852378624",https://twitter.com/johnscharts/status/857741774852378624
BambouClub,BambouClub,2017-04-28 01:47,9,7,"Assets with highest price per unit 1. Berkshire Hathaway 2. $ BTC 3. Gold 4. $ AMZN 5. $ GOOG 6. $ TSLA Source: http:// Blocklink.info pic.twitter.com/BGJYSpAJjh",,,,"857690307336577024",https://twitter.com/BambouClub/status/857690307336577024
JE$US,WallStJesus,2017-04-27 23:24,7,8,"TODAY'S ACTIVE FLOW >> $ BAC $ MSFT $ AAPL $ X $ FB $ TWTR $ MU $ AMZN $ AMD $ AAL $ NFLX $ TSLA $ BABA $ NVDA pic.twitter.com/cEfN5AgfdR",,,,"857654212452384772",https://twitter.com/WallStJesus/status/857654212452384772
Yahoo Finance,YahooFinance,2017-04-27 23:08,9,6,"Tesla's Klaus Grohmann ousted after clash with CEO Musk - sources $ TSLA https:// yhoo.it/2oALEv0 pic.twitter.com/Nb28hWovUk",,,,"857650289595342848",https://twitter.com/YahooFinance/status/857650289595342848
Melissa Lee,MelissaLeeCNBC,2017-04-27 22:02,8,12,"$ TSLA Why is Elon Musk’s surprise trip this week to China so important? - http://www. teslarati.com/elon-musks-sur prise-trip-week-china-important/ …",,,,"857633454275661824",https://twitter.com/MelissaLeeCNBC/status/857633454275661824
AdamHeimann,AdamHeimann,2017-04-27 21:52,24,43,"#Lithium is Leaving #LasVegas -> http://www. gurufocus.com/news/511437/li thium-is-leaving-las-vegas … @gurufocus @TeslaMotors @elonmusk #stockstowatch $ tsla $ lit $ lrttf $ alb $ fmc $ sqm pic.twitter.com/miGHkInYBh",,@gurufocus @TeslaMotors @elonmusk,#Lithium #LasVegas #stockstowatch,"857631136297742336",https://twitter.com/AdamHeimann/status/857631136297742336
